file,theorem,kind,n_lemmas,axis1,axis2,verified,lemmas
reduction__lemma_reduces_to_reduced_unique,_tactus_precondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_812_5_10,precondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;forall_const;not_exists
reduction__lemma_reduces_to_reduced_unique,_tactus_precondition_reduction.lemma_reduces_to_reduced_unique_at_reduction_813_5_12,precondition,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;forall_const;not_exists
runtime__apply_hom_symbol_exec,_tactus_postcondition_runtime.apply_hom_symbol_exec_at_runtime_404_9_4,postcondition,16,DERIVABLE,REWRITE-CLOSURE(goal-specific),yes,lib.runtime.RuntimeSymbol.isGen;lib.runtime.RuntimeSymbol.Gen_val0;lib.runtime.RuntimeSymbol.Inv_val0;and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
runtime__apply_hom_symbol_exec,_tactus_postcondition_runtime.apply_hom_symbol_exec_at_runtime_404_9_8,postcondition,16,DERIVABLE,REWRITE-CLOSURE(goal-specific),yes,lib.runtime.RuntimeSymbol.isGen;lib.runtime.RuntimeSymbol.Gen_val0;lib.runtime.RuntimeSymbol.Inv_val0;and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
runtime__apply_hom_symbol_exec,_tactus_precondition_runtime.apply_hom_symbol_exec_at_runtime_414_21_2,precondition,16,MIN-FAILS,MIN-FAILS,NO,lib.runtime.RuntimeSymbol.isGen;lib.runtime.RuntimeSymbol.Gen_val0;lib.runtime.RuntimeSymbol.Inv_val0;and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Int.ofNat_zero_le
runtime__apply_hom_symbol_exec,_tactus_precondition_runtime.apply_hom_symbol_exec_at_runtime_422_21_6,precondition,16,MIN-FAILS,MIN-FAILS,NO,lib.runtime.RuntimeSymbol.isGen;lib.runtime.RuntimeSymbol.Gen_val0;lib.runtime.RuntimeSymbol.Inv_val0;and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Int.ofNat_zero_le
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_444_13_13,loop_invariant,18,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Int.ofNat_eq_coe;Nat.add_left_cancel_iff;Nat.le_add_right;forall_const;Int.ofNat_zero_le
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_444_13_2,loop_invariant,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_445_13_14,loop_invariant,17,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Int.ofNat_eq_coe;Nat.add_left_cancel_iff;Nat.le_add_right;imp_self
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_445_13_3,loop_invariant,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_446_13_15,loop_invariant,17,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Int.ofNat_eq_coe;Nat.add_left_cancel_iff;Nat.le_add_right;imp_self
runtime__copy_word,_tactus_loop_invariant_runtime.copy_word_at_runtime_446_13_4,loop_invariant,13,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Int.ofNat_zero_le
runtime__copy_word,_tactus_postcondition_runtime.copy_word_at_runtime_438_13_18,postcondition,16,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_lt;and_true;Int.ofNat_zero_le
runtime__copy_word,_tactus_precondition_runtime.copy_word_at_runtime_449_18_7,precondition,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_111_13_21,loop_invariant,19,DERIVABLE,REWRITE-CLOSURE(core-extended)+omega,omega-tail,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.le_add_left;Int.ofNat_eq_coe;Int.toNat_natCast_add_one;forall_const;Int.ofNat_zero_le
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_111_13_5,loop_invariant,15,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.le_refl
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_112_13_22,loop_invariant,18,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.le_add_left;Int.ofNat_eq_coe;Int.toNat_natCast_add_one;imp_self
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_112_13_6,loop_invariant,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_113_13_23,loop_invariant,18,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.le_add_left;Int.ofNat_eq_coe;Int.toNat_natCast_add_one;imp_self
runtime__find_cancellation_exec,_tactus_loop_invariant_runtime.find_cancellation_exec_at_runtime_113_13_7,loop_invariant,14,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le
runtime__find_cancellation_exec,_tactus_postcondition_runtime.find_cancellation_exec_at_runtime_100_9_18,postcondition,17,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.le_add_left;Int.ofNat_eq_coe;imp_self
runtime__find_cancellation_exec,_tactus_postcondition_runtime.find_cancellation_exec_at_runtime_100_9_29,postcondition,17,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;Nat.not_le;Nat.not_lt;Nat.sub_le_iff_le_add;imp_self
runtime__find_cancellation_exec,_tactus_postcondition_runtime.find_cancellation_exec_at_runtime_100_9_4,postcondition,14,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.zero_le;imp_self
sigma_orbit__lemma_sigma_orbit_covers,_tactus_postcondition_sigma_orbit.lemma_sigma_orbit_covers_at_sigma_orbit_305_9_5,postcondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
tower__britton_lemma_via_tower,_tactus_precondition_tower.britton_lemma_via_tower_at_tower_408_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
tower_peel__lemma_vi,_tactus_assert_tower_peel.lemma_vi_at_tower_peel_544_12_4,assert,13,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,eq_iff_iff;iff_true;and_imp;forall_eq;and_self;implies_true;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
tower_peel__lemma_vi,_tactus_postcondition_tower_peel.lemma_vi_at_tower_peel_540_9_7,postcondition,14,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,eq_iff_iff;iff_true;and_imp;forall_eq;and_self;implies_true;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;imp_self
tower_peel__lemma_vi,_tactus_precondition_tower_peel.lemma_vi_at_tower_peel_542_5_2,precondition,12,DERIVABLE,REWRITE-CLOSURE(fixed-core),yes,and_imp;forall_eq;and_self;implies_true;eq_iff_iff;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add
tower_peel__lemma_vi,_tactus_precondition_tower_peel.lemma_vi_at_tower_peel_545_5_6,precondition,15,DERIVABLE,REWRITE-CLOSURE(core-extended),yes,eq_iff_iff;iff_true;and_imp;forall_eq;and_self;implies_true;true_and;Nat.zero_add;Int.cast_ofNat_Int;Int.zero_add;Int.sub_zero;Nat.add_zero;Int.natCast_add;Nat.le_refl;imp_self
